gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
778741,2025-02-26T18:05:00Z,2025-02-26,1,S,F,Final,117,Houston Astros,3,120,Washington Nationals,0,5000,CACTI Park of the Palm Beaches,9
779037,2025-02-26T18:05:00Z,2025-02-26,1,S,F,Final,110,Baltimore Orioles,3,134,Pittsburgh Pirates,7,2526,LECOM Park,9
778772,2025-02-26T18:05:00Z,2025-02-26,1,S,F,Final,139,Tampa Bay Rays,8,111,Boston Red Sox,2,4309,JetBlue Park,9
779116,2025-02-26T18:05:00Z,2025-02-26,1,S,F,Final,142,Minnesota Twins,4,116,Detroit Tigers,0,2511,Publix Field at Joker Marchant Stadium,9
778707,2025-02-26T18:05:00Z,2025-02-26,1,S,F,Final,134,Pittsburgh Pirates,4,144,Atlanta Braves,9,5380,CoolToday Park,9
779053,2025-02-26T18:05:00Z,2025-02-26,1,S,F,Final,138,St. Louis Cardinals,0,147,New York Yankees,7,2523,George M. Steinbrenner Field,9
778960,2025-02-26T18:07:00Z,2025-02-26,1,S,F,Final,143,Philadelphia Phillies,9,141,Toronto Blue Jays,6,2536,TD Ballpark,9
779083,2025-02-26T18:10:00Z,2025-02-26,1,S,F,Final,121,New York Mets,1,146,Miami Marlins,4,2520,Roger Dean Chevrolet Stadium,9
778939,2025-02-26T20:05:00Z,2025-02-26,1,S,F,Final,115,Colorado Rockies,7,118,Kansas City Royals,6,2603,Surprise Stadium,9
778991,2025-02-26T20:05:00Z,2025-02-26,1,S,F,Final: Tied,112,Chicago Cubs,4,137,San Francisco Giants,4,2532,Scottsdale Stadium,9
778835,2025-02-26T20:05:00Z,2025-02-26,1,S,F,Final,140,Texas Rangers,7,114,Cleveland Guardians,4,3834,Goodyear Ballpark,9
778863,2025-02-26T20:05:00Z,2025-02-26,1,S,F,Final,135,San Diego Padres,3,145,Chicago White Sox,1,3809,Camelback Ranch,9
779160,2025-02-26T20:10:00Z,2025-02-26,1,S,F,Final,113,Cincinnati Reds,9,108,Los Angeles Angels,4,2500,Tempe Diablo Stadium,9
779023,2025-02-26T20:10:00Z,2025-02-26,1,S,F,Final,133,Athletics,8,136,Seattle Mariners,5,2530,Peoria Stadium,9
778803,2025-02-26T20:10:00Z,2025-02-26,1,S,F,Final,158,Milwaukee Brewers,1,109,Arizona Diamondbacks,7,4249,Salt River Fields at Talking Stick,9
779102,2025-02-26T20:10:00Z,2025-02-26,1,S,F,Final,119,Los Angeles Dodgers,9,158,Milwaukee Brewers,3,2518,American Family Fields of Phoenix,9
