gamePk,inning,half,battingteamid,runs,hits,errors,leftOnBase
778252,1,0,146,0,0,0,1
778252,1,1,143,0,0,0,1
778252,2,0,146,0,0,0,0
778252,2,1,143,0,1,0,1
778252,3,0,146,0,1,0,2
778252,3,1,143,4,3,1,1
778252,4,0,146,1,0,0,1
778252,4,1,143,3,4,0,2
778252,5,0,146,0,2,0,1
778252,5,1,143,2,4,0,2
778252,6,0,146,3,3,0,1
778252,6,1,143,0,1,0,0
778252,7,0,146,0,1,0,1
778252,7,1,143,2,4,0,2
778252,8,0,146,0,2,0,2
778252,8,1,143,0,1,0,2
778252,9,0,146,6,6,0,0
778252,9,1,143,,0,0,0
778265,1,0,118,0,1,0,1
778265,1,1,116,0,0,0,1
778265,2,0,118,0,0,0,1
778265,2,1,116,0,1,0,2
778265,3,0,118,0,1,0,1
778265,3,1,116,0,0,0,0
778265,4,0,118,0,0,0,0
778265,4,1,116,0,0,0,0
778265,5,0,118,0,1,0,2
778265,5,1,116,3,4,1,1
778265,6,0,118,0,0,0,0
778265,6,1,116,0,0,0,0
778265,7,0,118,1,1,0,0
778265,7,1,116,0,0,0,0
778265,8,0,118,0,1,0,1
778265,8,1,116,0,0,0,1
778265,9,0,118,0,1,0,2
778265,9,1,116,,0,0,0
778257,1,0,109,1,1,0,2
778257,1,1,112,2,3,1,2
778257,2,0,109,0,1,0,2
778257,2,1,112,4,3,0,0
778257,3,0,109,0,0,0,2
778257,3,1,112,0,0,0,0
778257,4,0,109,0,1,0,2
778257,4,1,112,0,0,0,0
778257,5,0,109,0,0,0,0
778257,5,1,112,0,1,0,1
778257,6,0,109,0,0,0,0
778257,6,1,112,0,0,0,0
778257,7,0,109,0,0,0,0
778257,7,1,112,0,0,0,1
778257,8,0,109,0,0,0,0
778257,8,1,112,0,1,0,1
778257,9,0,109,1,1,0,1
778257,9,1,112,,0,0,0
778258,1,0,136,0,0,0,1
778258,1,1,141,1,3,0,2
778258,2,0,136,0,0,0,1
778258,2,1,141,0,1,0,1
778258,3,0,136,0,0,0,0
778258,3,1,141,0,1,0,3
778258,4,0,136,0,1,0,2
778258,4,1,141,0,0,0,1
778258,5,0,136,2,2,0,1
778258,5,1,141,1,2,0,1
778258,6,0,136,0,0,0,0
778258,6,1,141,1,2,0,1
778258,7,0,136,1,2,0,1
778258,7,1,141,0,0,0,0
778258,8,0,136,0,0,0,0
778258,8,1,141,0,1,0,0
778258,9,0,136,0,2,0,2
778258,9,1,141,0,2,0,2
778258,10,0,136,0,0,0,2
778258,10,1,141,0,0,0,1
778258,11,0,136,0,0,0,1
778258,11,1,141,0,0,0,2
778258,12,0,136,5,3,0,1
778258,12,1,141,1,0,0,0
778262,1,0,113,1,4,0,2
778262,1,1,110,2,2,0,2
778262,2,0,113,2,3,0,1
778262,2,1,110,1,2,0,2
778262,3,0,113,0,0,0,0
778262,3,1,110,2,2,0,1
778262,4,0,113,0,0,0,0
778262,4,1,110,0,0,0,0
778262,5,0,113,0,0,0,3
778262,5,1,110,0,0,0,0
778262,6,0,113,1,2,0,1
778262,6,1,110,0,0,0,2
778262,7,0,113,0,1,0,3
778262,7,1,110,2,3,0,1
778262,8,0,113,0,1,0,1
778262,8,1,110,2,2,1,2
778262,9,0,113,1,2,0,2
778262,9,1,110,,0,0,0
778254,1,0,114,0,2,0,1
778254,1,1,134,0,1,0,1
778254,2,0,114,0,0,0,0
778254,2,1,134,0,1,0,1
778254,3,0,114,1,2,0,0
778254,3,1,134,0,1,0,1
778254,4,0,114,0,0,0,0
778254,4,1,134,0,0,0,0
778254,5,0,114,0,0,0,0
778254,5,1,134,0,0,0,0
778254,6,0,114,0,1,0,1
778254,6,1,134,0,1,0,2
778254,7,0,114,1,1,0,0
778254,7,1,134,0,1,0,1
778254,8,0,114,1,1,0,2
778254,8,1,134,0,0,0,0
778254,9,0,114,0,2,0,2
778254,9,1,134,0,1,0,0
778256,1,0,138,0,0,0,0
778256,1,1,121,0,0,0,0
778256,2,0,138,0,1,0,2
778256,2,1,121,0,1,0,1
778256,3,0,138,0,0,0,0
778256,3,1,121,2,3,0,1
778256,4,0,138,0,0,0,0
778256,4,1,121,0,0,0,0
778256,5,0,138,0,1,0,1
778256,5,1,121,0,0,0,0
778256,6,0,138,0,1,0,2
778256,6,1,121,0,1,0,2
778256,7,0,138,0,0,0,0
778256,7,1,121,0,1,0,1
778256,8,0,138,0,0,0,3
778256,8,1,121,1,2,0,1
778256,9,0,138,0,0,0,0
778256,9,1,121,,0,0,0
778251,1,0,119,0,0,0,0
778251,1,1,140,0,0,0,0
778251,2,0,119,0,0,0,0
778251,2,1,140,0,0,0,0
778251,3,0,119,0,1,0,1
778251,3,1,140,2,1,0,1
778251,4,0,119,3,4,0,1
778251,4,1,140,0,0,1,0
778251,5,0,119,0,0,0,0
778251,5,1,140,0,1,0,1
778251,6,0,119,0,0,0,0
778251,6,1,140,0,0,0,0
778251,7,0,119,0,1,0,1
778251,7,1,140,0,0,0,0
778251,8,0,119,0,0,0,0
778251,8,1,140,0,1,0,1
778251,9,0,119,0,0,0,0
778251,9,1,140,2,2,0,0
778247,1,0,120,0,0,0,0
778247,1,1,115,0,0,0,0
778247,2,0,120,2,3,0,1
778247,2,1,115,2,1,0,0
778247,3,0,120,0,1,0,0
778247,3,1,115,0,1,0,2
778247,4,0,120,5,4,0,2
778247,4,1,115,0,1,1,1
778247,5,0,120,2,1,0,0
778247,5,1,115,0,0,0,0
778247,6,0,120,0,0,0,0
778247,6,1,115,0,1,0,1
778247,7,0,120,3,3,0,2
778247,7,1,115,8,3,0,1
778247,8,0,120,0,0,0,1
778247,8,1,115,0,0,0,0
778247,9,0,120,0,0,0,0
778247,9,1,115,1,1,0,1
778264,1,0,145,0,0,0,0
778264,1,1,111,0,0,0,2
778264,2,0,145,0,1,0,2
778264,2,1,111,0,0,0,2
778264,3,0,145,0,2,0,2
778264,3,1,111,0,0,0,0
778264,4,0,145,0,0,0,0
778264,4,1,111,0,1,0,1
778264,5,0,145,0,1,0,2
778264,5,1,111,3,3,0,0
778264,6,0,145,0,0,0,0
778264,6,1,111,0,0,0,1
778264,7,0,145,3,2,0,0
778264,7,1,111,0,0,1,0
778264,8,0,145,0,0,0,0
778264,8,1,111,0,1,0,1
778264,9,0,145,0,1,1,1
778264,9,1,111,0,1,0,2
778264,10,0,145,0,0,0,2
778264,10,1,111,1,1,0,3
778255,1,0,147,2,3,0,1
778255,1,1,139,0,0,0,0
778255,2,0,147,1,1,0,0
778255,2,1,139,0,0,0,1
778255,3,0,147,0,0,0,2
778255,3,1,139,1,1,0,1
778255,4,0,147,3,1,0,1
778255,4,1,139,3,4,0,1
778255,5,0,147,0,0,0,0
778255,5,1,139,0,1,0,2
778255,6,0,147,0,0,0,0
778255,6,1,139,0,0,0,0
778255,7,0,147,0,0,0,0
778255,7,1,139,0,0,0,0
778255,8,0,147,0,1,0,1
778255,8,1,139,0,0,0,0
778255,9,0,147,2,3,1,2
778255,9,1,139,4,3,0,0
778255,10,0,147,0,1,0,2
778255,10,1,139,2,1,0,0
778259,1,0,135,0,1,0,2
778259,1,1,117,0,2,0,2
778259,2,0,135,0,0,0,0
778259,2,1,117,0,1,0,1
778259,3,0,135,1,1,0,0
778259,3,1,117,0,0,0,1
778259,4,0,135,0,2,0,2
778259,4,1,117,0,0,0,0
778259,5,0,135,1,2,0,1
778259,5,1,117,0,0,0,0
778259,6,0,135,0,0,0,0
778259,6,1,117,2,1,0,0
778259,7,0,135,0,0,0,0
778259,7,1,117,1,2,0,2
778259,8,0,135,0,0,0,1
778259,8,1,117,0,1,0,1
778259,9,0,135,0,1,0,1
778259,9,1,117,,0,0,0
778253,1,0,133,0,1,0,0
778253,1,1,158,0,0,0,0
778253,2,0,133,0,1,0,1
778253,2,1,158,0,0,0,0
778253,3,0,133,0,1,0,0
778253,3,1,158,1,1,0,0
778253,4,0,133,0,0,0,0
778253,4,1,158,0,0,0,0
778253,5,0,133,1,3,0,2
778253,5,1,158,0,1,0,1
778253,6,0,133,1,1,0,0
778253,6,1,158,0,1,0,1
778253,7,0,133,0,0,0,1
778253,7,1,158,0,0,0,0
778253,8,0,133,0,0,0,0
778253,8,1,158,0,0,0,0
778253,9,0,133,1,1,0,0
778253,9,1,158,0,0,0,0
778267,1,0,142,1,2,0,1
778267,1,1,144,1,3,0,2
778267,2,0,142,0,0,0,0
778267,2,1,144,0,0,0,0
778267,3,0,142,0,1,0,2
778267,3,1,144,1,3,0,3
778267,4,0,142,1,2,0,1
778267,4,1,144,0,0,0,1
778267,5,0,142,0,1,0,3
778267,5,1,144,0,1,0,1
778267,6,0,142,1,1,0,1
778267,6,1,144,2,4,0,1
