gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
778375,2025-04-11T22:10:00Z,2025-04-11,1,R,F,Final,118,Kansas City Royals,0,114,Cleveland Guardians,7,5,Progressive Field,9
778374,2025-04-11T22:40:00Z,2025-04-11,1,R,F,Final,134,Pittsburgh Pirates,3,113,Cincinnati Reds,5,2602,Great American Ball Park,9
778367,2025-04-11T23:05:00Z,2025-04-11,1,R,F,Final,144,Atlanta Braves,3,139,Tampa Bay Rays,6,2523,George M. Steinbrenner Field,9
778370,2025-04-11T23:05:00Z,2025-04-11,1,R,F,Completed Early: Rain,137,San Francisco Giants,9,147,New York Yankees,1,3313,Yankee Stadium,9
778369,2025-04-11T23:10:00Z,2025-04-11,1,R,F,Final,120,Washington Nationals,7,146,Miami Marlins,4,4169,loanDepot park,9
778366,2025-04-11T23:40:00Z,2025-04-11,1,R,F,Final,111,Boston Red Sox,1,145,Chicago White Sox,11,4,Rate Field,9
778368,2025-04-12T00:10:00Z,2025-04-11,1,R,F,Final,108,Los Angeles Angels,3,117,Houston Astros,14,2392,Daikin Park,9
778363,2025-04-12T00:10:00Z,2025-04-11,1,R,F,Final,116,Detroit Tigers,7,142,Minnesota Twins,6,3312,Target Field,9
778365,2025-04-12T00:15:00Z,2025-04-11,1,R,F,Final,143,Philadelphia Phillies,0,138,St. Louis Cardinals,2,2889,Busch Stadium,9
778361,2025-04-12T01:40:00Z,2025-04-11,1,R,F,Final,115,Colorado Rockies,0,135,San Diego Padres,8,2680,Petco Park,9
778360,2025-04-12T01:40:00Z,2025-04-11,1,R,F,Final,140,Texas Rangers,3,136,Seattle Mariners,5,680,T-Mobile Park,9
778364,2025-04-12T01:40:00Z,2025-04-11,1,R,F,Final,158,Milwaukee Brewers,7,109,Arizona Diamondbacks,0,15,Chase Field,9
778358,2025-04-12T02:05:00Z,2025-04-11,1,R,F,Final,121,New York Mets,7,133,Athletics,6,2529,Sutter Health Park,9
778356,2025-04-12T02:10:00Z,2025-04-11,1,R,F,Final,112,Chicago Cubs,0,119,Los Angeles Dodgers,3,22,Dodger Stadium,9
778372,2025-04-11T23:05:00Z,2025-07-29,1,R,D,Postponed,141,Toronto Blue Jays,,110,Baltimore Orioles,,2,Oriole Park at Camden Yards,9
