gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
776776,2025-08-12T22:35:00Z,2025-08-12,1,R,F,Final,136,Seattle Mariners,1,110,Baltimore Orioles,0,2,Oriole Park at Camden Yards,9
776777,2025-08-12T22:40:00Z,2025-08-12,1,R,F,Final,143,Philadelphia Phillies,1,113,Cincinnati Reds,6,2602,Great American Ball Park,9
776778,2025-08-12T22:40:00Z,2025-08-12,1,R,F,Final,146,Miami Marlins,3,114,Cleveland Guardians,4,5,Progressive Field,9
776774,2025-08-12T23:05:00Z,2025-08-12,1,R,F,Final,142,Minnesota Twins,1,147,New York Yankees,9,3313,Yankee Stadium,9
776768,2025-08-12T23:07:00Z,2025-08-12,1,R,F,Final,112,Chicago Cubs,1,141,Toronto Blue Jays,5,14,Rogers Centre,9
776772,2025-08-12T23:10:00Z,2025-08-12,1,R,F,Final,144,Atlanta Braves,5,121,New York Mets,13,3289,Citi Field,9
776770,2025-08-12T23:40:00Z,2025-08-12,1,R,F,Final,120,Washington Nationals,5,118,Kansas City Royals,8,7,Kauffman Stadium,9
776773,2025-08-12T23:40:00Z,2025-08-12,1,R,F,Final,116,Detroit Tigers,6,145,Chicago White Sox,9,4,Rate Field,9
776771,2025-08-12T23:40:00Z,2025-08-12,1,R,F,Final,134,Pittsburgh Pirates,0,158,Milwaukee Brewers,14,32,American Family Field,9
776775,2025-08-12T23:45:00Z,2025-08-12,1,R,F,Final,115,Colorado Rockies,3,138,St. Louis Cardinals,0,2889,Busch Stadium,9
776764,2025-08-13T00:05:00Z,2025-08-12,1,R,F,Final,109,Arizona Diamondbacks,3,140,Texas Rangers,2,5325,Globe Life Field,9
776769,2025-08-13T00:10:00Z,2025-08-12,1,R,F,Final,111,Boston Red Sox,14,117,Houston Astros,1,2392,Daikin Park,9
776763,2025-08-13T01:38:00Z,2025-08-12,1,R,F,Final,119,Los Angeles Dodgers,6,108,Los Angeles Angels,7,1,Angel Stadium,9
776767,2025-08-13T01:45:00Z,2025-08-12,1,R,F,Final,135,San Diego Padres,5,137,San Francisco Giants,1,2395,Oracle Park,9
776762,2025-08-13T02:05:00Z,2025-08-12,1,R,F,Final,139,Tampa Bay Rays,0,133,Athletics,6,2529,Sutter Health Park,9
