gamePk,inning,half,battingteamid,runs,hits,errors,leftOnBase
813042,1,0,143,0,1,0,2
813042,1,1,119,0,0,0,0
813042,2,0,143,0,0,0,0
813042,2,1,119,0,1,0,0
813042,3,0,143,0,0,1,0
813042,3,1,119,0,0,0,2
813042,4,0,143,0,0,0,1
813042,4,1,119,0,0,0,0
813042,5,0,143,0,0,0,1
813042,5,1,119,0,1,0,1
813042,6,0,143,0,1,0,1
813042,6,1,119,0,2,0,2
813042,7,0,143,1,2,0,1
813042,7,1,119,1,1,1,3
813042,8,0,143,0,0,0,0
813042,8,1,119,0,0,0,0
813042,9,0,143,0,0,0,0
813042,9,1,119,0,0,0,0
813042,10,0,143,0,0,0,0
813042,10,1,119,0,0,0,0
813042,11,0,143,0,0,1,1
813042,11,1,119,1,2,0,3
813050,1,0,158,0,0,0,1
813050,1,1,112,3,2,0,0
813050,2,0,158,0,0,0,1
813050,2,1,112,0,1,0,2
813050,3,0,158,0,1,0,1
813050,3,1,112,0,0,0,0
813050,4,0,158,0,0,0,0
813050,4,1,112,0,0,0,0
813050,5,0,158,0,1,0,2
813050,5,1,112,0,1,0,3
813050,6,0,158,0,1,1,1
813050,6,1,112,1,1,0,2
813050,7,0,158,0,0,0,0
813050,7,1,112,1,2,0,2
813050,8,0,158,0,0,0,0
813050,8,1,112,1,3,0,2
813050,9,0,158,0,0,0,0
813050,9,1,112,,0,0,0
