gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
776275,2025-09-18T17:10:00Z,2025-09-18,1,R,F,Final,114,Cleveland Guardians,3,116,Detroit Tigers,1,2394,Comerica Park,9
776276,2025-09-18T17:10:00Z,2025-09-18,1,R,F,Final,135,San Diego Padres,1,121,New York Mets,6,3289,Citi Field,9
776269,2025-09-18T17:10:00Z,2025-09-18,1,R,F,Final,141,Toronto Blue Jays,0,139,Tampa Bay Rays,4,2523,George M. Steinbrenner Field,9
776281,2025-09-18T17:35:00Z,2025-09-18,1,R,F,Final,133,Athletics,5,111,Boston Red Sox,3,3,Fenway Park,9
776272,2025-09-18T18:10:00Z,2025-09-18,1,R,F,Final,136,Seattle Mariners,2,118,Kansas City Royals,0,7,Kauffman Stadium,9
776270,2025-09-18T19:10:00Z,2025-09-18,1,R,F,Final,146,Miami Marlins,9,115,Colorado Rockies,7,19,Coors Field,9
776282,2025-09-18T23:15:00Z,2025-09-18,1,R,F,Final,112,Chicago Cubs,0,113,Cincinnati Reds,1,2602,Great American Ball Park,9
776278,2025-09-18T23:15:00Z,2025-09-18,1,R,F,Final,147,New York Yankees,7,110,Baltimore Orioles,0,2,Oriole Park at Camden Yards,9
776274,2025-09-18T23:40:00Z,2025-09-18,1,R,F,Final,108,Los Angeles Angels,2,158,Milwaukee Brewers,5,32,American Family Field,9
776271,2025-09-19T02:10:00Z,2025-09-18,1,R,F,Final,137,San Francisco Giants,1,119,Los Angeles Dodgers,2,22,Dodger Stadium,9
