gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
777834,2025-05-21T16:35:00Z,2025-05-21,1,R,F,Final,113,Cincinnati Reds,1,134,Pittsburgh Pirates,3,31,PNC Park,9
777832,2025-05-21T17:10:00Z,2025-05-21,1,R,F,Final,117,Houston Astros,4,139,Tampa Bay Rays,8,2523,George M. Steinbrenner Field,9
777861,2025-05-21T17:10:00Z,2025-05-19,1,R,F,Final,114,Cleveland Guardians,5,142,Minnesota Twins,6,3312,Target Field,9
777833,2025-05-21T17:10:00Z,2025-05-21,1,R,F,Final,112,Chicago Cubs,2,146,Miami Marlins,1,4169,loanDepot park,9
777826,2025-05-21T17:10:00Z,2025-05-21,1,R,F,Final,110,Baltimore Orioles,8,158,Milwaukee Brewers,4,32,American Family Field,9
777827,2025-05-21T17:15:00Z,2025-05-21,1,R,F,Final,116,Detroit Tigers,5,138,St. Louis Cardinals,1,2889,Busch Stadium,9
777830,2025-05-21T18:10:00Z,2025-05-21,1,R,F,Final,136,Seattle Mariners,6,145,Chicago White Sox,5,4,Rate Field,9
777819,2025-05-21T19:45:00Z,2025-05-21,1,R,F,Final,118,Kansas City Royals,8,137,San Francisco Giants,4,2395,Oracle Park,9
777829,2025-05-21T19:55:00Z,2025-05-21,1,R,F,Final,114,Cleveland Guardians,5,142,Minnesota Twins,1,3312,Target Field,9
777831,2025-05-21T22:45:00Z,2025-05-21,1,R,F,Final,121,New York Mets,5,111,Boston Red Sox,1,3,Fenway Park,9
777835,2025-05-21T23:05:00Z,2025-05-21,1,R,F,Final,140,Texas Rangers,3,147,New York Yankees,4,3313,Yankee Stadium,9
777837,2025-05-21T23:07:00Z,2025-05-21,1,R,F,Final,135,San Diego Padres,0,141,Toronto Blue Jays,14,14,Rogers Centre,9
777823,2025-05-22T00:40:00Z,2025-05-21,1,R,F,Final,143,Philadelphia Phillies,9,115,Colorado Rockies,5,19,Coors Field,9
777828,2025-05-22T02:05:00Z,2025-05-21,1,R,F,Final,108,Los Angeles Angels,10,133,Athletics,5,2529,Sutter Health Park,9
777824,2025-05-22T02:10:00Z,2025-05-21,1,R,F,Final,109,Arizona Diamondbacks,1,119,Los Angeles Dodgers,3,22,Dodger Stadium,9
777825,2025-05-21T22:45:00Z,2025-09-16,1,R,D,Postponed,144,Atlanta Braves,,120,Washington Nationals,,3309,Nationals Park,9
