gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
777552,2025-06-11T16:35:00Z,2025-06-11,1,R,F,Final,146,Miami Marlins,2,134,Pittsburgh Pirates,5,31,PNC Park,9
777553,2025-06-11T17:05:00Z,2025-06-11,1,R,F,Final,112,Chicago Cubs,2,143,Philadelphia Phillies,7,2681,Citizens Bank Park,9
777549,2025-06-11T17:10:00Z,2025-06-11,1,R,F,Final,113,Cincinnati Reds,2,114,Cleveland Guardians,11,5,Progressive Field,9
777554,2025-06-11T18:10:00Z,2025-06-11,1,R,F,Final,144,Atlanta Braves,6,158,Milwaukee Brewers,2,32,American Family Field,9
777545,2025-06-11T18:15:00Z,2025-06-11,1,R,F,Final,141,Toronto Blue Jays,5,138,St. Louis Cardinals,2,2889,Busch Stadium,9
777548,2025-06-11T19:40:00Z,2025-06-11,1,R,F,Final,136,Seattle Mariners,2,109,Arizona Diamondbacks,5,15,Chase Field,9
777542,2025-06-11T20:07:00Z,2025-06-11,1,R,F,Final,133,Athletics,5,108,Los Angeles Angels,6,1,Angel Stadium,9
777543,2025-06-11T20:10:00Z,2025-06-11,1,R,F,Final,119,Los Angeles Dodgers,5,135,San Diego Padres,2,2680,Petco Park,9
777562,2025-06-11T22:35:00Z,2025-06-11,1,R,F,Final,116,Detroit Tigers,1,110,Baltimore Orioles,10,2,Oriole Park at Camden Yards,9
777555,2025-06-11T23:10:00Z,2025-06-11,1,R,F,Final,120,Washington Nationals,0,121,New York Mets,5,3289,Citi Field,9
777561,2025-06-11T23:10:00Z,2025-06-11,1,R,F,Final,139,Tampa Bay Rays,3,111,Boston Red Sox,4,3,Fenway Park,9
777556,2025-06-11T23:40:00Z,2025-06-11,1,R,F,Final,140,Texas Rangers,2,142,Minnesota Twins,6,3312,Target Field,9
777551,2025-06-11T23:40:00Z,2025-06-11,1,R,F,Final,147,New York Yankees,6,118,Kansas City Royals,3,7,Kauffman Stadium,9
777550,2025-06-12T00:10:00Z,2025-06-11,1,R,F,Final,145,Chicago White Sox,2,117,Houston Astros,10,2392,Daikin Park,9
777547,2025-06-12T00:40:00Z,2025-06-11,1,R,F,Final,137,San Francisco Giants,10,115,Colorado Rockies,7,19,Coors Field,9
