gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
777420,2025-06-21T16:10:00Z,2025-06-21,1,R,F,Final,116,Detroit Tigers,3,139,Tampa Bay Rays,8,2523,George M. Steinbrenner Field,9
777422,2025-06-21T17:05:00Z,2025-06-21,1,R,F,Final,110,Baltimore Orioles,0,147,New York Yankees,9,3313,Yankee Stadium,9
777412,2025-06-21T18:10:00Z,2025-06-21,1,R,F,Final,158,Milwaukee Brewers,9,142,Minnesota Twins,0,3312,Target Field,9
777415,2025-06-21T18:15:00Z,2025-06-21,1,R,F,Final,113,Cincinnati Reds,5,138,St. Louis Cardinals,6,2889,Busch Stadium,9
777419,2025-06-21T18:20:00Z,2025-06-21,1,R,F,Final,136,Seattle Mariners,7,112,Chicago Cubs,10,17,Wrigley Field,9
777418,2025-06-21T19:07:00Z,2025-06-21,1,R,F,Final,145,Chicago White Sox,1,141,Toronto Blue Jays,7,14,Rogers Centre,9
777417,2025-06-21T20:05:00Z,2025-06-21,1,R,F,Final,111,Boston Red Sox,2,137,San Francisco Giants,3,2395,Oracle Park,9
777421,2025-06-21T20:05:00Z,2025-06-21,1,R,F,Final,140,Texas Rangers,3,134,Pittsburgh Pirates,2,31,PNC Park,9
777424,2025-06-21T20:10:00Z,2025-06-21,1,R,F,Final,144,Atlanta Braves,7,146,Miami Marlins,0,4169,loanDepot park,9
777413,2025-06-21T23:15:00Z,2025-06-21,1,R,F,Final,118,Kansas City Royals,1,135,San Diego Padres,5,2680,Petco Park,9
777423,2025-06-21T23:15:00Z,2025-06-21,1,R,F,Final,121,New York Mets,11,143,Philadelphia Phillies,4,2681,Citizens Bank Park,9
777410,2025-06-22T01:10:00Z,2025-06-21,1,R,F,Final,109,Arizona Diamondbacks,5,115,Colorado Rockies,3,19,Coors Field,9
777414,2025-06-22T01:38:00Z,2025-06-21,1,R,F,Final,117,Houston Astros,1,108,Los Angeles Angels,9,1,Angel Stadium,9
777411,2025-06-22T02:05:00Z,2025-06-21,1,R,F,Final,114,Cleveland Guardians,4,133,Athletics,2,2529,Sutter Health Park,9
777416,2025-06-22T02:10:00Z,2025-06-21,1,R,F,Final,120,Washington Nationals,7,119,Los Angeles Dodgers,3,22,Dodger Stadium,9
