gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
777222,2025-07-06T15:35:00Z,2025-07-06,1,R,F,Final,110,Baltimore Orioles,2,144,Atlanta Braves,1,4705,Truist Park,9
777213,2025-07-06T17:35:00Z,2025-07-06,1,R,F,Final,111,Boston Red Sox,6,120,Washington Nationals,4,3309,Nationals Park,9
777217,2025-07-06T17:35:00Z,2025-07-06,1,R,F,Final,113,Cincinnati Reds,1,143,Philadelphia Phillies,3,2681,Citizens Bank Park,9
777214,2025-07-06T17:37:00Z,2025-07-06,1,R,F,Final,108,Los Angeles Angels,2,141,Toronto Blue Jays,3,14,Rogers Centre,9
777226,2025-07-06T17:40:00Z,2025-07-06,1,R,F,Final,116,Detroit Tigers,7,114,Cleveland Guardians,2,5,Progressive Field,9
777216,2025-07-06T17:40:00Z,2025-07-06,1,R,F,Final,147,New York Yankees,6,121,New York Mets,4,3289,Citi Field,9
777224,2025-07-06T17:40:00Z,2025-07-06,1,R,F,Final,158,Milwaukee Brewers,3,146,Miami Marlins,1,4169,loanDepot park,9
777220,2025-07-06T18:10:00Z,2025-07-06,1,R,F,Final,139,Tampa Bay Rays,7,142,Minnesota Twins,5,3312,Target Field,9
777215,2025-07-06T19:10:00Z,2025-07-06,1,R,F,Final,145,Chicago White Sox,4,115,Colorado Rockies,6,19,Coors Field,9
777218,2025-07-06T20:10:00Z,2025-07-06,1,R,F,Final,118,Kansas City Royals,4,109,Arizona Diamondbacks,0,15,Chase Field,9
777206,2025-07-06T20:10:00Z,2025-07-06,1,R,F,Final,117,Houston Astros,5,119,Los Angeles Dodgers,1,22,Dodger Stadium,9
777205,2025-07-06T20:10:00Z,2025-07-06,1,R,F,Final,134,Pittsburgh Pirates,0,136,Seattle Mariners,1,680,T-Mobile Park,9
777219,2025-07-06T22:10:00Z,2025-07-06,1,R,F,Final,138,St. Louis Cardinals,0,112,Chicago Cubs,11,17,Wrigley Field,9
777207,2025-07-07T01:10:00Z,2025-07-06,1,R,F,Final,140,Texas Rangers,1,135,San Diego Padres,4,2680,Petco Park,9
777210,2025-07-07T02:05:00Z,2025-07-06,1,R,F,Final,137,San Francisco Giants,6,133,Athletics,2,2529,Sutter Health Park,9
