gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
778100,2025-05-01T16:35:00Z,2025-05-01,1,R,F,Final,112,Chicago Cubs,8,134,Pittsburgh Pirates,3,31,PNC Park,9
778107,2025-05-01T16:40:00Z,2025-05-01,1,R,F,Final,138,St. Louis Cardinals,1,113,Cincinnati Reds,9,2602,Great American Ball Park,9
778103,2025-05-01T17:10:00Z,2025-05-01,1,R,F,Final,109,Arizona Diamondbacks,4,121,New York Mets,2,3289,Citi Field,9
778097,2025-05-01T17:10:00Z,2025-05-01,1,R,F,Final,118,Kansas City Royals,8,139,Tampa Bay Rays,2,2523,George M. Steinbrenner Field,9
778108,2025-05-01T17:10:00Z,2025-05-01,1,R,F,Final,142,Minnesota Twins,3,114,Cleveland Guardians,4,5,Progressive Field,9
778094,2025-05-01T18:10:00Z,2025-05-01,1,R,F,Final,158,Milwaukee Brewers,0,145,Chicago White Sox,8,4,Rate Field,9
778096,2025-05-01T18:35:00Z,2025-05-01,1,R,F,Final,133,Athletics,3,140,Texas Rangers,0,5325,Globe Life Field,9
778099,2025-05-01T22:45:00Z,2025-05-01,1,R,F,Final,120,Washington Nationals,4,143,Philadelphia Phillies,2,2681,Citizens Bank Park,9
778095,2025-05-01T23:07:00Z,2025-05-01,1,R,F,Final,111,Boston Red Sox,2,141,Toronto Blue Jays,4,14,Rogers Centre,9
778101,2025-05-02T01:38:00Z,2025-05-01,1,R,F,Final,116,Detroit Tigers,10,108,Los Angeles Angels,4,1,Angel Stadium,9
778098,2025-05-02T01:45:00Z,2025-05-01,1,R,F,Final,115,Colorado Rockies,4,137,San Francisco Giants,3,2395,Oracle Park,9
