gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
779130,2025-02-25T18:05:00Z,2025-02-25,1,S,F,Final,116,Detroit Tigers,7,110,Baltimore Orioles,8,2508,Ed Smith Stadium,9
778739,2025-02-25T18:05:00Z,2025-02-25,1,S,F,Final,121,New York Mets,5,117,Houston Astros,8,5000,CACTI Park of the Palm Beaches,9
778975,2025-02-25T18:05:00Z,2025-02-25,1,S,F,Final,143,Philadelphia Phillies,5,139,Tampa Bay Rays,4,2534,Charlotte Sports Park,9
778703,2025-02-25T18:05:00Z,2025-02-25,1,S,F,Final,111,Boston Red Sox,1,144,Atlanta Braves,6,5380,CoolToday Park,9
779038,2025-02-25T18:05:00Z,2025-02-25,1,S,F,Final,144,Atlanta Braves,2,134,Pittsburgh Pirates,1,2526,LECOM Park,9
778882,2025-02-25T18:05:00Z,2025-02-25,1,S,F,Final,147,New York Yankees,4,142,Minnesota Twins,5,2862,Lee Health Sports Complex,9
778958,2025-02-25T18:07:00Z,2025-02-25,1,S,F,Final,138,St. Louis Cardinals,2,141,Toronto Blue Jays,3,2536,TD Ballpark,9
779084,2025-02-25T18:10:00Z,2025-02-25,1,S,F,Final,120,Washington Nationals,14,146,Miami Marlins,7,2520,Roger Dean Chevrolet Stadium,9
778758,2025-02-25T20:05:00Z,2025-02-25,1,S,F,Final,109,Arizona Diamondbacks,2,112,Chicago Cubs,4,4629,Sloan Park,9
778866,2025-02-25T20:05:00Z,2025-02-25,1,S,F,Final,136,Seattle Mariners,11,119,Los Angeles Dodgers,5,3809,Camelback Ranch,9
779144,2025-02-25T20:05:00Z,2025-02-25,1,S,F,Final,137,San Francisco Giants,5,133,Athletics,7,2507,Hohokam Stadium,9
778942,2025-02-25T20:05:00Z,2025-02-25,1,S,F,Final,118,Kansas City Royals,15,140,Texas Rangers,6,2603,Surprise Stadium,9
778832,2025-02-25T20:05:00Z,2025-02-25,1,S,F,Final,158,Milwaukee Brewers,9,114,Cleveland Guardians,6,3834,Goodyear Ballpark,9
779021,2025-02-25T20:10:00Z,2025-02-25,1,S,F,Final,108,Los Angeles Angels,2,135,San Diego Padres,1,2530,Peoria Stadium,9
778805,2025-02-25T20:10:00Z,2025-02-25,1,S,F,Final,145,Chicago White Sox,3,115,Colorado Rockies,14,4249,Salt River Fields at Talking Stick,9
