gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
778429,2025-04-06T17:35:00Z,2025-04-06,1,R,F,Final,109,Arizona Diamondbacks,4,120,Washington Nationals,5,3309,Nationals Park,9
778443,2025-04-06T17:35:00Z,2025-04-06,1,R,F,Final,138,St. Louis Cardinals,4,111,Boston Red Sox,5,3,Fenway Park,9
778432,2025-04-06T23:10:00Z,2025-04-06,1,R,F,Final,138,St. Louis Cardinals,7,111,Boston Red Sox,18,3,Fenway Park,9
778434,2025-04-06T17:35:00Z,2025-04-06,1,R,F,Final,119,Los Angeles Dodgers,7,143,Philadelphia Phillies,8,2681,Citizens Bank Park,9
778428,2025-04-06T17:35:00Z,2025-04-06,1,R,F,Final,147,New York Yankees,4,134,Pittsburgh Pirates,5,31,PNC Park,9
778435,2025-04-06T17:40:00Z,2025-04-06,1,R,F,Final,141,Toronto Blue Jays,1,121,New York Mets,2,3289,Citi Field,9
778433,2025-04-06T17:40:00Z,2025-04-06,1,R,F,Final,145,Chicago White Sox,3,116,Detroit Tigers,4,2394,Comerica Park,9
778422,2025-04-06T18:10:00Z,2025-04-06,1,R,F,Final,110,Baltimore Orioles,1,118,Kansas City Royals,4,7,Kauffman Stadium,9
778419,2025-04-06T18:10:00Z,2025-04-06,1,R,F,Final,117,Houston Astros,9,142,Minnesota Twins,7,3312,Target Field,9
778421,2025-04-06T18:10:00Z,2025-04-06,1,R,F,Final,113,Cincinnati Reds,2,158,Milwaukee Brewers,8,32,American Family Field,9
778430,2025-04-06T18:20:00Z,2025-04-06,1,R,F,Final,135,San Diego Padres,8,112,Chicago Cubs,7,17,Wrigley Field,9
778420,2025-04-06T18:35:00Z,2025-04-06,1,R,F,Final,139,Tampa Bay Rays,3,140,Texas Rangers,4,5325,Globe Life Field,9
778423,2025-04-06T19:10:00Z,2025-04-06,1,R,F,Final,133,Athletics,5,115,Colorado Rockies,12,19,Coors Field,9
778427,2025-04-06T20:05:00Z,2025-04-06,1,R,F,Final,136,Seattle Mariners,4,137,San Francisco Giants,5,2395,Oracle Park,9
778425,2025-04-06T20:07:00Z,2025-04-06,1,R,F,Final,114,Cleveland Guardians,2,108,Los Angeles Angels,6,1,Angel Stadium,9
778431,2025-04-06T17:35:00Z,2025-08-09,1,R,D,Postponed,146,Miami Marlins,,144,Atlanta Braves,,4705,Truist Park,9
