gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
778710,2025-03-23T16:05:00Z,2025-03-23,1,S,F,Final,117,Houston Astros,8,120,Washington Nationals,6,5000,CACTI Park of the Palm Beaches,9
778902,2025-03-23T16:05:00Z,2025-03-23,1,S,F,Final,116,Detroit Tigers,2,143,Philadelphia Phillies,4,2700,BayCare Ballpark,9
779056,2025-03-23T17:05:00Z,2025-03-23,1,S,F,Final,120,Washington Nationals,2,138,St. Louis Cardinals,1,2520,Roger Dean Chevrolet Stadium,9
778761,2025-03-23T17:05:00Z,2025-03-23,1,S,F,Final,142,Minnesota Twins,9,111,Boston Red Sox,3,4309,JetBlue Park,9
778693,2025-03-23T17:05:00Z,2025-03-23,1,S,F,Final: Tied,110,Baltimore Orioles,5,144,Atlanta Braves,5,5380,CoolToday Park,9
779040,2025-03-23T17:05:00Z,2025-03-23,1,S,F,Final: Tied,139,Tampa Bay Rays,3,147,New York Yankees,3,2523,George M. Steinbrenner Field,9
778945,2025-03-23T17:07:00Z,2025-03-23,1,S,F,Final,134,Pittsburgh Pirates,1,141,Toronto Blue Jays,2,2536,TD Ballpark,9
778887,2025-03-23T17:10:00Z,2025-03-23,1,S,F,Final,146,Miami Marlins,2,121,New York Mets,10,2856,Clover Park,9
778809,2025-03-23T19:05:00Z,2025-03-23,1,S,F,Final,114,Cleveland Guardians,2,113,Cincinnati Reds,13,3834,Goodyear Ballpark,9
778746,2025-03-23T20:05:00Z,2025-03-23,1,S,F,Final,133,Athletics,8,112,Chicago Cubs,1,4629,Sloan Park,9
778841,2025-03-23T20:05:00Z,2025-03-23,1,S,F,Final,109,Arizona Diamondbacks,8,145,Chicago White Sox,4,3809,Camelback Ranch,9
778779,2025-03-23T20:10:00Z,2025-03-23,1,S,F,Final: Tied,135,San Diego Padres,5,109,Arizona Diamondbacks,5,4249,Salt River Fields at Talking Stick,9
779086,2025-03-23T20:10:00Z,2025-03-23,1,S,F,Final,115,Colorado Rockies,0,158,Milwaukee Brewers,6,2518,American Family Fields of Phoenix,9
778997,2025-03-23T20:10:00Z,2025-03-23,1,S,F,Final,158,Milwaukee Brewers,6,136,Seattle Mariners,10,2530,Peoria Stadium,9
789325,2025-03-24T00:07:00Z,2025-03-23,1,E,F,Final,105,Sacramento River Cats,4,137,San Francisco Giants,3,2529,Sutter Health Park,9
787998,2025-03-24T00:10:00Z,2025-03-23,1,S,F,Final,108,Los Angeles Angels,1,119,Los Angeles Dodgers,7,22,Dodger Stadium,9
