gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
777079,2025-07-20T16:05:00Z,2025-07-20,1,R,F,Final,137,San Francisco Giants,6,141,Toronto Blue Jays,8,14,Rogers Centre,9
777076,2025-07-20T16:10:00Z,2025-07-20,1,R,F,Final,110,Baltimore Orioles,5,139,Tampa Bay Rays,3,2523,George M. Steinbrenner Field,9
777077,2025-07-20T17:35:00Z,2025-07-20,1,R,F,Final,135,San Diego Padres,8,120,Washington Nationals,1,3309,Nationals Park,9
777078,2025-07-20T17:35:00Z,2025-07-20,1,R,F,Final,108,Los Angeles Angels,8,143,Philadelphia Phillies,2,2681,Citizens Bank Park,9
777074,2025-07-20T17:35:00Z,2025-07-20,1,R,F,Final,145,Chicago White Sox,7,134,Pittsburgh Pirates,2,31,PNC Park,9
777083,2025-07-20T17:35:00Z,2025-07-20,1,R,F,Final,147,New York Yankees,4,144,Atlanta Braves,2,4705,Truist Park,9
777087,2025-07-20T17:40:00Z,2025-07-20,1,R,F,Final,113,Cincinnati Reds,2,121,New York Mets,3,3289,Citi Field,9
777084,2025-07-20T17:40:00Z,2025-07-20,1,R,F,Final,133,Athletics,2,114,Cleveland Guardians,8,5,Progressive Field,9
777082,2025-07-20T17:40:00Z,2025-07-20,1,R,F,Final,118,Kansas City Royals,7,146,Miami Marlins,4,4169,loanDepot park,9
777075,2025-07-20T18:20:00Z,2025-07-20,1,R,F,Final,111,Boston Red Sox,6,112,Chicago Cubs,1,17,Wrigley Field,9
777072,2025-07-20T19:10:00Z,2025-07-20,1,R,F,Final,142,Minnesota Twins,7,115,Colorado Rockies,1,19,Coors Field,9
777067,2025-07-20T20:10:00Z,2025-07-20,1,R,F,Final,117,Houston Astros,11,136,Seattle Mariners,3,680,T-Mobile Park,9
777071,2025-07-20T20:10:00Z,2025-07-20,1,R,F,Final,138,St. Louis Cardinals,3,109,Arizona Diamondbacks,5,15,Chase Field,9
777070,2025-07-20T20:10:00Z,2025-07-20,1,R,F,Final,158,Milwaukee Brewers,6,119,Los Angeles Dodgers,5,22,Dodger Stadium,9
777073,2025-07-20T23:10:00Z,2025-07-20,1,R,F,Final,116,Detroit Tigers,2,140,Texas Rangers,1,5325,Globe Life Field,9
