gamePk,gameDate,officialDate,sportId,gameType,codedGameState,detailedState,awayteamid,awayteamname,awayteamscore,hometeamid,hometeamname,hometeamscore,venueid,venuename,scheduledInnings
776844,2025-08-06T16:35:00Z,2025-08-06,1,R,F,Final,137,San Francisco Giants,4,134,Pittsburgh Pirates,2,31,PNC Park,9
776851,2025-08-06T16:35:00Z,2025-08-06,1,R,F,Final,110,Baltimore Orioles,5,143,Philadelphia Phillies,1,2681,Citizens Bank Park,9
776846,2025-08-06T17:10:00Z,2025-08-06,1,R,F,Final,114,Cleveland Guardians,4,121,New York Mets,1,3289,Citi Field,9
776859,2025-08-06T17:10:00Z,2025-08-06,1,R,F,Final,142,Minnesota Twins,9,116,Detroit Tigers,4,2394,Comerica Park,9
776847,2025-08-06T18:20:00Z,2025-08-06,1,R,F,Final,113,Cincinnati Reds,1,112,Chicago Cubs,6,17,Wrigley Field,9
776845,2025-08-06T18:35:00Z,2025-08-06,1,R,F,Final,147,New York Yankees,3,140,Texas Rangers,2,5325,Globe Life Field,9
776836,2025-08-06T19:10:00Z,2025-08-06,1,R,F,Final,141,Toronto Blue Jays,20,115,Colorado Rockies,1,19,Coors Field,9
776843,2025-08-06T20:07:00Z,2025-08-06,1,R,F,Final,139,Tampa Bay Rays,5,108,Los Angeles Angels,4,1,Angel Stadium,9
776839,2025-08-06T20:10:00Z,2025-08-06,1,R,F,Final,138,St. Louis Cardinals,5,119,Los Angeles Dodgers,3,22,Dodger Stadium,9
776849,2025-08-06T20:40:00Z,2025-08-06,1,R,F,Final,117,Houston Astros,4,146,Miami Marlins,6,4169,loanDepot park,9
776850,2025-08-06T22:45:00Z,2025-08-06,1,R,F,Final,133,Athletics,1,120,Washington Nationals,2,3309,Nationals Park,9
776856,2025-08-06T23:10:00Z,2025-08-06,1,R,F,Final,118,Kansas City Royals,7,111,Boston Red Sox,3,3,Fenway Park,9
776853,2025-08-06T23:15:00Z,2025-08-06,1,R,F,Final,158,Milwaukee Brewers,5,144,Atlanta Braves,4,4705,Truist Park,9
776838,2025-08-07T01:40:00Z,2025-08-06,1,R,F,Final,135,San Diego Padres,3,109,Arizona Diamondbacks,2,15,Chase Field,9
776841,2025-08-07T01:40:00Z,2025-08-06,1,R,F,Final,145,Chicago White Sox,6,136,Seattle Mariners,8,680,T-Mobile Park,9
